isbn,title,year,author,pages,publisher,genres,tag,price,rating_avg,review_count,cover,link_buy,description
9786043875121,Sách Khi Hơi Thở Hóa Thinh Không,2019,Paul Kalanithi,236.0,Nhà Xuất Bản Dân Trí,"Sách văn học, Tiểu sử","sach-van-hoc, tieu-su",74500,4.7,2299,https://salt.tikicdn.com/cache/280x280/ts/product/98/44/06/f70e31b82dd24a7dd1e62f4e6121ee4b.jpg,https://tiki.vn/sach-khi-hoi-tho-hoa-thinh-khong-p750578.html?spid=750581,"Khi Hơi Thở Hóa Thinh Không.“Tôi lướt qua ảnh chụp CT, chuẩn đoán đã rõ ràng: hai phổi mờ mịt vô số khối u… Nhưng lần này thật khác biệt: ảnh chụp là của chính tôi.”Tôi lướt qua ảnh chụp CT... ảnh ..."
9786043918264,Sách Vị Tu Sĩ Bán Chiếc Ferrari (Tái Bản),2009,Robin Sharma,272.0,Nhà Xuất Bản Tổng hợp TP.HCM,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",76900,4.8,949,https://salt.tikicdn.com/cache/280x280/ts/product/78/97/9e/09dc123679ecd939271fe9a4ee4cb841.jpg,https://tiki.vn/sach-vi-tu-si-ban-chiec-ferrari-tai-ban-p66619715.html?spid=66619716,"Vị Tu Sĩ Bán Chiếc FERRARI không phải là một cuốn sách xa lạ, cuốn sách này là một trong những ấn phẩm kinh điển của thế giới về đề tài truyền cảm hứng, theo đuổi lý tưởng sống, và hướng về một cuộc s..."
9786043994571,Sách Người Giàu Có Nhất Thành Babylon (Tái Bản 2020),2023,GEORGE SAMUEL CLASON,216.0,Nhà Xuất Bản Tổng hợp TP.HCM,"Sách kinh tế, Bài học kinh doanh","sach-kinh-te, bai-hoc-kinh-doanh",78900,5.0,2545,https://salt.tikicdn.com/cache/280x280/ts/product/23/f8/75/5e90d6e0eabaebd068c815cf1c1f7396.jpg,https://tiki.vn/sach-nguoi-giau-co-nhat-thanh-babylon-tai-ban-2020-p57325187.html?spid=57325188,NGƯỜI GIÀU CÓ NHẤT THÀNH BABYLONCuốn sách đưa bạn trở về thời kỳ Thành Babylon – một trong những nền văn minh giàu có và phát triển nhất lịch sử nhân loại – để khám phá những bài học tài chính vượt t...
9786043851188,Sách Kỹ thuật đặt câu lệnh cho ChatGPT,2021,Neil Dagger,279.0,Nhà Xuất Bản Công Thương,"Sách kinh tế, Sách kỹ năng làm việc","sach-kinh-te, sach-ky-nang-lam-viec",124600,4.8,18,https://salt.tikicdn.com/cache/280x280/ts/product/02/a8/9b/b69a502784eca5a51047e6b3ad5addcc.png,https://tiki.vn/sach-ky-thuat-dat-cau-lenh-cho-chatgpt-p277361862.html?spid=277361864,"KỸ THUẬT ĐẶT CÂU LỆNH CHO CHATGPT – Neil DaggerChatGPT là một công cụ mạnh mẽ, nhưng khả năng của nó phụ thuộc gần như hoàn toàn vào cách người dùng đặt câu lệnh. Nói cách khác: ChatGPT không thông m..."
9786043206368,Sách Đại Địa Chấn Kinh Tế,2018,Linda Yueh,276.0,Nhà Xuất Bản Dân Trí,"Sách kinh tế, Sách kinh tế học","sach-kinh-te, sach-kinh-te-hoc",150400,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/91/1a/cb/17a250556b5cb395f8b6218a127ae293.jpg,https://tiki.vn/sach-dai-dia-chan-kinh-te-p278089762.html?spid=278089763,"Trong hơn một thế kỷ qua, thế giới đã nhiều lần chứng kiến các cuộc khủng hoảng tài chính khiến thị trường chao đảo, nền kinh tế suy thoái và hàng triệu người mất việc làm, tài sản. “Đại địa chấn kinh..."
9786043430138,Sách Giáo Dục Nhi Đồng,2001,Đạm Phương Nữ Sử,496.0,Nhà Xuất Bản Kim Đồng,"Sách thiếu nhi, Kiến thức","sach-thieu-nhi, kien-thuc",52000,4.7,20,https://salt.tikicdn.com/cache/280x280/ts/product/2d/9d/02/384d2ca42e1396b4742234bca5d81df1.jpg,https://tiki.vn/sach-giao-duc-nhi-dong-p39909003.html?spid=39909004,"“Bản sách này ra đời có mục đích là giúp đường chỉ nẻo trong muôn một cho các ông cha bà mẹ muốn dạy con. Nó sẽ là người bạn của những bà mẹ hiền từ, rất thương con và muốn cho con nên người.”..."
9786043373184,"Sách Hồi Ký Nguyễn Thị Bình - Gia Đình, Bạn Bè và Đất Nước",2015,Nguyễn Thị Bình,268.0,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,"Sách văn học, Tiểu sử","sach-van-hoc, tieu-su",125000,5.0,56,https://salt.tikicdn.com/cache/280x280/ts/product/59/92/a4/4c31ce3a1455db2bc0e47d74742d2571.png,https://tiki.vn/sach-hoi-ky-nguyen-thi-binh-gia-dinh-ban-be-va-dat-nuoc-p277770425.html?spid=277770426,"Đây là cuốn hồi ký của bà Nguyễn Thị Bình, nguyên Phó Chủ tịch nước, nữ Bộ trưởng Ngoại giao đầu tiên, Trưởng đoàn đàm phán của Chính phủ Cách mạng Lâm thời Cộng hòa miền Nam Việt Nam tại Hòa đàm Par..."
9786043528887,Sách DƯỠNG TÂM GIÀU CÓ DƯỠNG THÂN NGHÈO KHÓ - NGUYỄN ANH DŨNG,2008, Nguyễn Anh Dũng,144.0,Nhà Xuất Bản Thế Giới,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",98000,4.6,74,https://salt.tikicdn.com/cache/280x280/ts/product/83/e4/47/8d3fef3100cc49c7796c735a554293ee.jpg,https://tiki.vn/sach-duong-tam-giau-co-duong-than-ngheo-kho-nguyen-anh-dung-p49002009.html?spid=49002010,"“Dưỡng tâm giàu có Dưỡng Thân Nghèo Khó” là cuốn sách mang lại định nghĩa hoàn hảo về “sự giàu có”. Sự giàu có là một đáp án khiến tôi mất nhiều năm để nhận thức nên, cũng chính là triết lý xuyên suốt..."
9786043242997,Sách Nghĩ khác - Làm khác,2017,GS. Trương Nguyện Thành ,344.0,Nhà Xuất Bản Công Thương,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",137400,5.0,13,https://salt.tikicdn.com/cache/280x280/ts/product/53/06/bf/7bf7a75c9cd512818fb4fea01c4c4427.jpg,https://tiki.vn/sach-nghi-khac-lam-khac-p278059479.html?spid=277607922,"Bạn đã bao giờ cảm thấy bế tắc trong suy nghĩ của chính mình? Đó là những thời điểm, bạn đưa ra quyết định hành động với niềm tin rằng đó là lựa chọn đúng đắn, nhưng sau đó, khi mọi thứ sụp đổ, bạn n..."
9786043932408,Sách Nghệ Thuật Tinh Tế Của Việc Đếch Quan Tâm (Tái Bản),2021,Mark Manson,284.0,Nhà Xuất Bản Văn Học,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",87000,5.0,576,https://salt.tikicdn.com/cache/280x280/ts/product/33/e6/a4/349a506f15a34548c5aa5101816ff010.jpg,https://tiki.vn/sach-nghe-thuat-tinh-te-cua-viec-dech-quan-tam-tai-ban-p139303869.html?spid=139303870,"Nghệ Thuật Tinh Tế Của Việc Đếch Quan Tâm.Bạn có đang mệt mỏi vì cố gắng làm vừa lòng tất cả mọi người, lo lắng quá mức và chẳng bao giờ thấy hạnh phúc trọn vẹn?Trong thời đại mạng xã hội và sự so s..."
9786043370700,Sách MANIFEST – 7 Bước Để Thay Đổi Cuộc Đời Bạn Mãi Mãi,2024,Roxie Nafousi,200.0,Nhà Xuất Bản Thế Giới,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",71000,5.0,149,https://salt.tikicdn.com/cache/280x280/ts/product/19/eb/43/be942cf5f052a040395a0b0dd534d08b.jpg,https://tiki.vn/sach-manifest-7-buoc-de-thay-doi-cuoc-doi-ban-mai-mai-p272449818.html?spid=272449819,MANIFEST – 7 bước để thay đổi cuộc đời bạn mãi mãi“Ai đã từng nói với bạn rằng bạn không thể có tất cả. Tôi ở đây để nói với bạn rằng bạn có thể.”_ Roxie Nafousi _ Mở ra cánh cửa Manifest và giải ph...
9786043804680,Sách Lịch Sử Phật Giáo,2007,Andrew Skilton,304.0,Nhà Xuất Bản Thế Giới,"Sách Tôn Giáo, Phật giáo","sach-ton-giao, phat-giao",181200,5.0,6,https://salt.tikicdn.com/cache/280x280/ts/product/82/83/ba/b98fcf26ca791ba6d146b4110c58defa.jpg,https://tiki.vn/sach-lich-su-phat-giao-p278130366.html?spid=278130367,"“Lịch sử Phật giáo - Hành trình từ cội nguồn Ấn Độ đến các vùng đất châu Á” là một tác phẩm quan trọng của Giáo sư Andrew Skilton (Đại học Oxford), một trong những chuyên gia hàng đầu thế giới về Phật..."
9786043634515,Sách Ba người thầy vĩ đại (Tái bản),2010,Robin Sharma,330.0,Nhà Xuất Bản Lao Động,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",88900,5.0,228,https://salt.tikicdn.com/cache/280x280/ts/product/ae/69/ed/68252a9ed15eb6f7f8b5711279d0568b.jpg,https://tiki.vn/sach-ba-nguoi-thay-vi-dai-tai-ban-p205581885.html?spid=205581886,"“Tôi đã nếm trải nhiều thất bại trong hành trình đi qua những tháng ngày của mình. Thế nhưng, mỗi chướng ngại cuối cùng đều lại chính là một bàn đạp đưa tôi gần hơn nữa tới chân lý trong tâm khảm và c..."
9786043520003,Sách Dám bị ghét,2005,"Kishimi Ichiro, Koga Fumitake",333.0,Nhà Xuất Bản Dân Trí,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",91630,5.0,50,https://salt.tikicdn.com/cache/280x280/ts/product/55/00/f0/c7f56cd8e154a62ef6d0cc2abbfa4dcb.jpg,https://tiki.vn/sach-dam-bi-ghet-p271518926.html?spid=271518929,Các mối quan hệ xã hội thật mệt mỏi.Cuộc sống sao mà nhạt nhẽo và vô nghĩa.Bản thân mình xấu xí và kém cỏi.Quá khứ đầy buồn đau còn tương lai thì mờ mịt.Yêu cầu của người khác thật khắc nghiệt và ...
9786043211446,Sách Định luật Murphy – Mọi bí mật tâm lý thao túng cuộc đời bạn,2012,Từ Thính Phong,280.0,Nhà Xuất Bản Thế Giới,"Sách Kiến Thức Tổng Hợp, Lĩnh vực khác","sach-kien-thuc-tong-hop, linh-vuc-khac",88060,4.8,619,https://salt.tikicdn.com/cache/280x280/ts/product/81/bc/7b/e816f29fc6e20711f8dc9da9bde3cfa0.jpg,https://tiki.vn/sach-dinh-luat-murphy-moi-bi-mat-tam-ly-thao-tung-cuoc-doi-ban-p207256575.html?spid=207256576,"Nếu một điều tồi tệ có thể xảy ra, nó sẽ xảy ra!Khi một món đồ quan trọng bị rơi, nó có xu hướng lăn tới dưới ngăn tủ nặng nhất.Khi hai tay bạn cầm đầy đồ đạc, mũi bạn bắt đầu ngứa.Khi bạn sợ gặp m..."
9786043454185,Sách AI Trong Lĩnh Vực Kinh Tế Và Tài Chính,2004,TS Lê Hồng Nhung,460.0,Nhà Xuất Bản Công Thương,"Sách kinh tế, Sách tài chính","sach-kinh-te, sach-tai-chinh",331700,4.2,6,https://salt.tikicdn.com/cache/280x280/ts/product/23/d0/ab/d7b8091be1374c166248c5d27ce88d4c.jpg,https://tiki.vn/sach-ai-trong-linh-vuc-kinh-te-va-tai-chinh-p278055541.html?spid=278055542,"AI Trong Lĩnh Vực Kinh Tế Và Tài Chính:Cuốn sách là cẩm nang toàn diện về AI trong lĩnh vực kinh tế và tài chính, khắc họa rõ quá trình từ lý thuyết nền tảng đến ứng dụng thực tiễn và kỹ năng triển ..."
9786043500112,Sách Nâng Cao Tần Số Năng Lượng Cá Nhân,2004,Kyle Gray,336.0,Nhà Xuất Bản Thanh Niên,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",117800,5.0,22,https://salt.tikicdn.com/cache/280x280/ts/product/36/b8/af/2f7a13231158e83526d8fa9a6dd9cb53.png,https://tiki.vn/sach-nang-cao-tan-so-nang-luong-ca-nhan-p275905148.html?spid=275905152,"Nâng Cao Tần Số Năng Lượng Cá Nhân.Bạn có từng cảm nhận rằng năng lượng bên trong mình có thể tạo nên sự thay đổi rõ rệt trong cuộc sống? Cuốn sách này sẽ là người bạn dẫn đường, giúp bạn kích hoạt s..."
9786043407984,Sobotei Dinh Thự Ma Ám,2015,Kazuhiro Fujita,198.0,NXB Trẻ,"Manga, Truyện Tranh","manga, truyen-tranh",41000,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/ce/39/6e/657f2923cede314661fbb2e7455b3678.png,https://tiki.vn/sobotei-dinh-thu-ma-am-p278123405.html?spid=278579197,"Tại con phố Numanakarai, Tokyo, có một tòa dinh thự nổi bật mang tên “Sobotei”. Dù phải chịu đựng bom đạn, dinh thự này vẫn kiên cường đứng vững. Kẻ nào dám xâm nhập và đối diện với bóng tối bên trong..."
9786043244314,"Sách Genesis - Khởi Nguyên: Trí Tuệ Nhân Tạo, Niềm Hi Vọng Và Tinh Thần Nhân Loại",2012,"Henry A. Kissinger, Eric Schmidt, Craig Mundie",220.0,Nhà Xuất Bản Thế Giới,"Sách khoa học, Sách Khoa Học","sach-khoa-hoc, sach-khoa-hoc",114300,5.0,4,https://salt.tikicdn.com/cache/280x280/ts/product/c4/1e/3d/31ac601c4e99a2aee0ae58ee340663c7.png,https://tiki.vn/sach-genesis-khoi-nguyen-tri-tue-nhan-tao-niem-hi-vong-va-tinh-than-nhan-loai-p277992346.html?spid=277992347,"Trong cuốn sách này, ba tác giả cùng khám phá những tác động của AI lên 8 lĩnh vực hoạt động và tư duy khác nhau của con người, tương ứng với 8 chương, đó là: Khám phá, Bộ não, Thực tại, Chính trị, An..."
9786043235318,Sách Tối Đa Hóa Hiệu Suất Công Việc – Việc 12 Tháng Làm Trong 12 Tuần,2019,"Brian P. Moran, Michael Lennington",231.0,Nhà Xuất Bản Hồng Đức,"Sách kinh tế, Sách kỹ năng làm việc","sach-kinh-te, sach-ky-nang-lam-viec",118300,4.7,180,https://salt.tikicdn.com/cache/280x280/ts/product/08/05/a7/48702c1455a6a5f37e478649ca5cda29.jpg,https://tiki.vn/sach-toi-da-hoa-hieu-suat-cong-viec-viec-12-thang-lam-trong-12-tuan-p53728878.html?spid=54056505,"Bạn có bao giờ bắt đầu một năm với kế hoạch rõ ràng, đầy quyết tâm – nhưng đến tháng 12 nhìn lại thì thấy phần lớn mục tiêu vẫn dang dở? Cuốn sách Tối Đa Hóa Hiệu Suất Công Việc sẽ chỉ ra lý do vì sao..."
9786043182862,Sách Chăm Sóc Bản Thân Thật Sự,2005,"Pooja Lakshmin, MD",220.0,Nhà Xuất Bản Dân Trí,"Sách Kiến Thức Tổng Hợp, Lĩnh vực khác","sach-kien-thuc-tong-hop, linh-vuc-khac",115400,5.0,11,https://salt.tikicdn.com/cache/280x280/ts/product/7f/39/5b/004bf4294ea7bb8a5caa01acac8d0c3d.jpg,https://tiki.vn/sach-cham-soc-ban-than-that-su-p276777219.html?spid=276777220,"Để không còn chạy theo những phương pháp chữa lành sáo rỗngNgày nay, khi nói đến “chăm sóc bản thân”, nhiều người nghĩ ngay đến những buổi spa thưgiãn, khóa học yoga hay những phương pháp chăm sóc da..."
9786043635550,Sách Để Con Được Ốm,2009,"Nguyễn Trí Đoàn, Uyên Bùi",316.0,Nhà Xuất Bản Thế Giới,"Nuôi dạy con, Sách Dinh Dưỡng","nuoi-day-con, sach-dinh-duong",96000,5.0,107,https://salt.tikicdn.com/cache/280x280/ts/product/9a/f7/a1/dbc738f9d6b3c1528df5a934562cb206.jpg,https://tiki.vn/sach-de-con-duoc-om-p192475873.html?spid=192475880,"Để Con Được Ốm“Để con được ốm cần có sự kiên nhẫn giải thích hay thuyết phục của bác sĩ cùng sự thông hiểu và hợp tác từ phía gia đình bé. Đôi khi, sự hợp tác và hiểu biết của phụ huynh còn quan trọ..."
9786043138243,Sách Vẻ Đẹp Của Cảnh Sắc Tầm Thường,2006,Đặng Hoàng Giang,400.0,Nhà Xuất Bản Hội Nhà Văn,"Sách kỹ năng sống, Sách kỹ năng mềm","sach-ky-nang-song, sach-ky-nang-mem",319200,5.0,58,https://salt.tikicdn.com/cache/280x280/ts/product/9a/52/e3/5a3b5ffb8ef42ded0910f2bb3eec32b2.jpg,https://tiki.vn/sach-ve-dep-cua-canh-sac-tam-thuong-p276313958.html?spid=276314046,"Vẻ Đẹp Của Cảnh Sắc Tầm Thường.“Vẻ đẹp của cảnh sắc tầm thường - Hay vì sao chúng ta cần thay đổi cách thưởng thức thiên nhiên?” là tác phẩm mới nhất của tác giả Đặng Hoàng Giang. Trong 9 năm qua, tá..."
9786043561984,Sách Người Bà Tài Giỏi Vùng Saga,2005,Yoshichi Shimada,216.0,Nhà Xuất Bản Thanh Niên,"Truyện ngắn, Sách văn học","truyen-ngan, sach-van-hoc",87000,5.0,503,https://salt.tikicdn.com/cache/280x280/ts/product/7d/09/b8/8f02cdbc986a5b1efe1fcfdbab15374d.jpg,https://tiki.vn/sach-nguoi-ba-tai-gioi-vung-saga-p95289208.html?spid=95289212,"Người Bà Tài Giỏi Vùng Saga.""Thật ra, kể cả khi không xu dính túi, chúng ta vẫn có thể chọn sống một cuộc đời vui vẻ""“Nhà mình là nghèo vui vẻ, chứ không phải nghèo ủ ê”Cuốn sách kể về Akihiro Toku..."
9786043993001,Sách - Thuyền - Tiểu thuyết - Nguyễn Đức Tùng,2014,Nguyễn Đức Tùng,415.0,Nhà Xuất Bản Phụ Nữ Việt Nam,"Sách văn học, Tiểu Thuyết","sach-van-hoc, tieu-thuyet",96000,4.8,5,https://salt.tikicdn.com/cache/280x280/ts/product/86/23/b9/02d6edd7cc6a42a40442e052d1283eab.jpg,https://tiki.vn/sach-thuyen-tieu-thuyet-nguyen-duc-tung-p278096129.html?spid=278096130,"Thể loại: tiểu thuyếtSố trang: 372Khổ: 13,5x20,5cmTác giả: Nguyễn Đức TùngGiá bìa: 128.000đISBN: 978-604-490-950-9Nhà xuất bản Phụ nữ Việt Nam phát hành trên toàn quốc tháng 6/2025 Nội dung t..."
9786043864012,Sách Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),2005,Hae Min,256.0,Nhà Xuất Bản Hội Nhà Văn,"Truyện ngắn, Sách văn học","truyen-ngan, sach-van-hoc",80000,4.8,4036,https://salt.tikicdn.com/cache/280x280/ts/product/7a/18/8e/2f70de3ea7eec9c34f55e402254e27ed.jpg,https://tiki.vn/sach-buoc-cham-lai-giua-the-gian-voi-va-tai-ban-p3639597.html?spid=3718337,"Bước Chậm Lại Giữa Thế Gian Vội Vã.“Hãy dừng lại một chút giữa thế gian vội vã… để nghe tâm hồn mình còn thổn thức điều gì.”Cuốn sách Bước Chậm Lại Giữa Thế Gian Vội Vã được Đại đức Hae Min, tu sĩ P..."
9786043458781,Sách Đừng Bao Giờ Chia Đôi Lợi Ích Trong Mọi Cuộc Đàm Phán,2018,Chris Voss,420.0,Nhà Xuất Bản Thế Giới,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",138400,4.8,107,https://salt.tikicdn.com/cache/280x280/ts/product/df/0b/69/70ccc4d4c745203fbeb643731298aeb6.jpg,https://tiki.vn/sach-dung-bao-gio-chia-doi-loi-ich-trong-moi-cuoc-dam-phan-p170708219.html?spid=170708221,"Đừng bao giờ chia đôi lợi ích trong mọi cuộc đàm phán – có thể bạn sẽ ngạc nhiên khi biết rằng đây chính là lời khuyên từ một chuyên gia đàm phán giải cứu con tin dày dạn kinh nghiệm của FBI, khi mà q..."
9786043385172,Sách Khởi Nghiệp Tinh Gọn (The Lean Startup) (Tái Bản),2003,Eric Ries,336.0,Nhà Xuất Bản Tổng hợp TP.HCM,"Sách kinh tế, Sách khởi nghiệp","sach-kinh-te, sach-khoi-nghiep",129400,5.0,594,https://salt.tikicdn.com/cache/280x280/ts/product/55/59/ec/d6d8afbcf77c37f8aeed48e8b3dde0d4.jpg,https://tiki.vn/sach-khoi-nghiep-tinh-gon-the-lean-startup-tai-ban-p90056907.html?spid=90056908,"Tại sao rất nhiều startup thất bại dù có ý tưởng hay, đội ngũ giỏi và cả nguồn vốn dồi dào? Phải chăng điều doanh nhân cần không chỉ là tầm nhìn, mà còn là một quy trình khởi nghiệp khoa học, có thể k..."
9786043264791,Sách Tĩnh Lặng Là Dáng Vẻ Đẹp Nhất Của Bạn,2009,Hạ Thiên,232.0,Nhà Xuất Bản Dân Trí,"Sách kỹ năng sống, Sách kỹ năng mềm","sach-ky-nang-song, sach-ky-nang-mem",77220,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/2f/52/bc/3809cc3dda656b9bd5394711fb5cf1e7.jpg,https://tiki.vn/sach-tinh-lang-la-dang-ve-dep-nhat-cua-ban-p278064377.html?spid=278064378,"Đối với trà, được nảy mầm, sinh trưởng và tắm mình trong ánh mặt trời ở môi trường thích hợp nhất là đủ, phần còn lại cứ để thời gian lo liệu. Thời gian, chưa bao giờ phụ bạc những gì xứng đáng.Đối v..."
9786043814263,Sách Bản Chất Của Người,2018,Han Kang,350.0,Nhà Xuất Bản Hà Nội,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",99330,4.7,141,https://salt.tikicdn.com/cache/280x280/ts/product/34/1d/23/02fa952e90202cbd39c9582bad73f4ee.jpg,https://tiki.vn/sach-ban-chat-cua-nguoi-p30757177.html?spid=30757179,"“Bây giờ, tôi xin được hỏi anh.Như vậy, có phải con người là một sinh vật tàn nhẫn từ trong bản chất? Hay đó chỉ là những trải nghiệm phổ biến của chúng ta? Có phải chúng ta chỉ đang sống trong ảo tư..."
9786043829086,Sách Phân Tâm Học Nhập Môn,2012,Sigmund Freud,402.0,Nhà Xuất Bản Văn Học,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",127200,4.7,442,https://salt.tikicdn.com/cache/280x280/ts/product/e7/e5/cb/9bf2891509bcae066c618f71415b04a7.jpg,https://tiki.vn/sach-phan-tam-hoc-nhap-mon-p10767515.html?spid=10767516,"Là một trong những công trình nổi tiếng và được phổ biến rộng rãi nhất của vị bác sĩ thần kinh người Áo gốc Do Thái Sigmund Freud. Mang tính dẫn nhập về phân tâm học, một học thuyết gây nhiều tranh cã..."
9786043224823,THUYỀN – Nguyễn Đức Tùng – NXB Phụ Nữ Việt Nam,2011,Nguyễn Đức Tùng,372.0,Nhà Xuất Bản Phụ Nữ Việt Nam,"Sách Lịch sử, Lịch Sử Việt Nam","sach-lich-su, lich-su-viet-nam",112600,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/87/3e/a2/f675cef1189537e9cd91dc9f15619bb7.jpg,https://tiki.vn/thuyen-nguyen-duc-tung-nxb-phu-nu-p278095952.html?spid=278220188,"Thuyền là hành trình vượt biển của một người Việt vào những năm 80 của thế kỷ trước. Những dòng hồi ức đan xen cho người đọc hình dung được hoàn cảnh, bối cảnh một người di tản trái phép sau khi đã ph..."
9786043641229,Sách Cây Brooklyn Xanh Biếc,2009,Betty Smith,584.0,Nhà Xuất Bản Thanh Niên,"Sách văn học, Tiểu Thuyết","sach-van-hoc, tieu-thuyet",187300,4.5,14,https://salt.tikicdn.com/cache/280x280/ts/product/2d/ff/55/b91db9a3ea04341b95b9c0d9d2b45c30.jpg,https://tiki.vn/sach-cay-brooklyn-xanh-biec-p206784512.html?spid=206784513,"Cây Brooklyn Xanh Biếc.Francie Nolan lớn lên tại Williamsburg, Brooklyn trong những năm 1912–1919. Cô sống cùng mẹ Katie tần tảo và cha Johnny, mơ mộng nhưng nghiện rượu. Gia đình nghèo đói sống tron..."
9786043697645,Sách Không Tức Giận Bạn Đã Thắng,2003,Hoa Dương,330.0,Nhà Xuất Bản Thế Giới,"Sách kỹ năng sống, Sách tư duy","sach-ky-nang-song, sach-tu-duy",116220,4.7,185,https://salt.tikicdn.com/cache/280x280/ts/product/53/5e/c8/366b5e4bf5893d1b23bb53de37324e6e.jpg,https://tiki.vn/sach-khong-tuc-gian-ban-da-thang-p101897983.html?spid=101897984,"Cuộc sống vốn là sự quay vòng của hỷ, nộ, ái, ố. Với người thiếu kỹ năng khi đối diện những tình huống bất trắc, bạn thường chọn cách gặm nhấm sự bực bội và chuốc lấy mệt mỏi. Nhưng thực tế, việc bạn ..."
9786043149918,Bộ Truyện - Itto - Cơn lốc sân cỏ,2013,Motoki Monma,200.0,Nhà Xuất Bản Kim Đồng,"Manga, Truyện Tranh","manga, truyen-tranh",171000,5.0,15,https://salt.tikicdn.com/cache/280x280/ts/product/ee/a3/6d/90350a148954441b862fef623662bc15.png,https://tiki.vn/bo-truyen-itto-con-loc-san-co-p277591013.html?spid=277591041,"Vui nhộn, hài huớc và đầy kịch tính - thật đáng tiếc nếu các bạn bỏ qua bộ truyện tranh Itto - Cơn Lốc Sân Cỏ. Và sẽ càng háo hức hơn giờ đây, chúng ta sẽ đuợc thuởng thức một bộ truyện tranh nguyên g..."
9786043717882,Sách Totto-Chan Bên Cửa Sổ - Những Chuyện Tiếp Theo,2012,Kuroyanagi Tetsuko,340.0,Nhà Xuất Bản Hội Nhà Văn,"Sách thiếu nhi, Văn học thiếu nhi","sach-thieu-nhi, van-hoc-thieu-nhi",119350,5.0,17,https://salt.tikicdn.com/cache/280x280/ts/product/0b/b5/ac/9c081339cd195d593cda895ac9935401.jpg,https://tiki.vn/sach-totto-chan-ben-cua-so-nhung-chuyen-tiep-theo-p278159097.html?spid=278159098,"“Dù thế nào tôi cũng thấy mình không thể viết hay hơn cuốn Totto-chan bên cửa sổ được. Bởi lẽ trong đời tôi, chưa có khi nào mà mỗi ngày trôi qua đều vui như hồi còn học ở trường Tomoe. Nhưng mà, nếu ..."
9786043122402,Sách Một Đời Quản Trị (Tái Bản),2017,Phan Văn Trường,492.0,NXB Trẻ,"Sách kinh tế, lãnh đạo","sach-kinh-te, lanh-ao",150000,5.0,528,https://salt.tikicdn.com/cache/280x280/ts/product/41/3a/e6/5265be09c5471ece91081fb1bed9b73e.jpg,https://tiki.vn/sach-mot-doi-quan-tri-tai-ban-p40933969.html?spid=40933970,"Trong bối cảnh doanh nghiệp Việt Nam đang hội nhập sâu rộng vào kinh tế toàn cầu, câu hỏi lớn được đặt ra là: “Chúng ta cần điều gì để trở thành những nhà quản trị bản lĩnh và hiệu quả?” Cuốn sách Một..."
9786043577307,Combo 2 cuốn: AI Agent Thực Chiến + AI Agent Ứng Dụng,2023,Không rõ tác giả,246.0,Nhà Xuất Bản Công Thương,"Sách Kiến Thức Tổng Hợp, Kiến Thức Bách Khoa","sach-kien-thuc-tong-hop, kien-thuc-bach-khoa",358560,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/0a/3f/ec/560d575512da9d1fa413abf02f3fb3d7.jpg,https://tiki.vn/combo-2-cuon-ai-agent-thuc-chien-ai-agent-ung-dung-p278249595.html?spid=278249596,"Mã EAN: 2022000001086AI đang bước sang một giai đoạn mới. Nếu bạn đã từng hào hứng trước khả năng tạo nội dung của ChatGPT, thì thế hệ tiếp theo - AI Agent - sẽ còn khiến bạn kinh ngạc gấp nhiều lần,..."
9786043911481,Content Storytelling,2023,Không rõ tác giả,296.0,Nhà Xuất Bản Lao Động,"Sách Marketing, Sách kinh tế","sach-marketing, sach-kinh-te",140400,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/c6/25/b3/0308222b50476596687c976922974585.jpg,https://tiki.vn/content-storytelling-p275429552.html?spid=275429553,"TÁC GIẢ: Kindra HallDịch giả: Trương Anh TuấnTHÔNG TIN XUẤT BẢN:Giá bìa: 195.000Kích thước: 13x20,5Số trang: 368Mã EAN: 8936066699938NXB liên kết: NXB Lao ĐộngSách do Công ty TNHH Văn hóa và T..."
